,blk_kick,blk_kick_ret_yd,cmp_pct,def_pass_def,def_snp,def_td,ff,fg_blkd,fga,fgm,fgm_lng,fgm_pct,fum,fum_lost,fum_rec,fum_ret_yd,gms_active,gp,gs,int,int_ret_yd,kr,kr_lng,kr_td,kr_yd,kr_ypa,off_snp,pass_2pt,pass_att,pass_cmp,pass_int,pass_lng,pass_rtg,pass_sack,pass_sack_yds,pass_td,pass_yd,pass_ypa,pass_ypc,pr,pr_lng,pr_td,pr_yd,pr_ypa,pts_allow,pts_ppr,pts_std,punt_avg,punt_blkd,punt_in_20,punt_net_avg,punt_net_yd,punt_tb,punt_yds,punts,qb_hit,rec,rec_2pt,rec_lng,rec_pct,rec_td,rec_tgt,rec_yd,rec_ypr,rec_ypt,rush_2pt,rush_att,rush_lng,rush_td,rush_yd,rush_ypa,sack,sack_yd,safe,safe_allow,st_ff,st_fum_rec,st_snp,st_td,st_tkl_solo,tkl,tkl_ast,tkl_loss,tkl_solo,tm_def_snp,tm_off_snp,tm_st_snp,xp_blkd,xpa,xpm,year
3493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
3559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
2670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
102,,,,,,,,,26.0,23.0,52.0,88.5,,,,,16.0,16.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,,,,,,,1127.0,1026.0,406.0,,31.0,31.0,2013
3599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1292,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,1.6,0.6,,,,,,,,,,1.0,,6.0,50.0,,2.0,6.0,6.0,3.0,,,,,,,,,,,,,3.0,,,1.0,,,,69.0,65.0,27.0,,,,2013
4322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
2519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
3957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
2466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1757,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,260.0,267.0,81.0,,,,2013
1174,,,,,506.0,,,,,,,,,,,,16.0,16.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,56.3,56.3,,,,,,,,,10.0,,,,,,,,,,,,,,,,6.5,43.0,,,,,158.0,,,23.0,6.0,9.0,17.0,1050.0,1122.0,411.0,,,,2013
NE,1.0,,,73.0,,3.0,11.0,,,,,,,,12.0,39.0,,,,17.0,224.0,39.0,83.0,,935.0,,,,,,,,,,,,,,,36.0,43.0,,387.0,,338.0,,143.0,,,,,,,,,93.0,,,,,,,,,,,,,,,,47.0,305.0,,,,,,,,,391.0,69.0,604.0,,,,,,,2013
599,,,,1.0,729.0,,1.0,,,,,,,,,,16.0,16.0,10.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,75.2,75.2,,,,,,,,,8.0,,,,,,,,,,,,,,,,5.0,17.0,,,,,81.0,,2.0,49.0,11.0,7.0,36.0,1050.0,1122.0,411.0,,,,2013
2544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1577,,,,,1.0,,,,,,,,,,,,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.0,,4.0,4.0,,,,1082.0,1084.0,342.0,,,,2013
90,,,,1.0,942.0,2.0,4.0,,,,,,,,2.0,11.0,15.0,15.0,15.0,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,128.3,128.3,,,,,,,,,12.0,,,,,,,,,,,,,,,,11.0,78.0,,,,,34.0,,,45.0,7.0,11.0,38.0,1106.0,1079.0,399.0,,,,2013
5685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
451,1.0,,,,88.0,,,,,,,,,,,,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,5.0,13.0,3.0,,4.0,1060.0,991.0,360.0,,,,2013
3196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
2253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
3178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1206,,,,,,,,,,,,,,,,,13.0,10.0,,,,5.0,31.0,,138.0,27.6,90.0,,,,,,,,,,,,,,,,,,,22.9,11.9,,,,,,,,,,11.0,1.0,14.0,73.3,,15.0,78.0,7.1,5.2,,7.0,11.0,,21.0,3.0,,,,,,,82.0,,2.0,3.0,,,,994.0,937.0,291.0,,,,2013
1263,,,,,,,,,,,,,,,,,16.0,16.0,1.0,,,,,,,,398.0,,,,,,,,,,,,,,,,,,,86.0,66.0,,,,,,,,,,20.0,,15.0,80.0,,25.0,104.0,5.2,4.2,,152.0,28.0,2.0,436.0,2.9,,,,,,,10.0,,,,,,,1076.0,1136.0,431.0,,,,2013
5774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
3304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1150,,,,,651.0,,,,,,,,,,1.0,,14.0,14.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,51.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,4.5,15.0,,,,,67.0,,,30.0,15.0,6.0,15.0,1042.0,1057.0,393.0,,,,2013
2350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
3280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
9,,,,,,,,,,,,,1.0,,,,16.0,16.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,43.2,,30.0,40.0,2239.0,1.0,2417.0,56.0,,,,,,,,,,,,,,,,,,,,,,,130.0,,1.0,1.0,,,,993.0,1110.0,359.0,,,,2013
1106,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,39.0,,,,,,,,,,,,,,,,,,,6.8,5.8,,,,,,,,,,1.0,,-5.0,50.0,,2.0,-5.0,-5.0,-2.5,,13.0,12.0,,63.0,4.8,,,,,,,,,,,,,,63.0,55.0,16.0,,,,2013
702,,,,,293.0,,,,,,,,,,,,16.0,16.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5,39.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,176.0,,3.0,54.0,21.0,1.0,27.0,1145.0,1161.0,358.0,,,,2013
3575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1009,,,,,,,,,,,,,,,,,5.0,4.0,1.0,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,400.0,359.0,135.0,,,,2013
1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
989,,,,,,,,,,,,,,,,,16.0,16.0,10.0,,,,,,,,760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,1030.0,1012.0,361.0,,,,2013
4730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1464,,,,,,,,,,,,,,,,,14.0,14.0,13.0,,,,,,,,789.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,1106.0,1079.0,399.0,,,,2013
364,,,,1.0,653.0,,,,,,,,,,1.0,,16.0,16.0,10.0,1.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,70.9,70.9,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,4.0,,,,,257.0,,7.0,77.0,27.0,4.0,43.0,1127.0,1026.0,406.0,,,,2013
4294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
3156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
522,,,,,,,,,,,,,,,,,16.0,16.0,4.0,,,,,,,,318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,1102.0,1051.0,406.0,,,,2013
6664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1145,,,,6.0,506.0,,,,,,,,,,1.0,,10.0,10.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,26.0,2.0,,24.0,1140.0,997.0,344.0,,,,2013
2804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
2390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
2359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1695,,,,,64.0,,,,,,,,,,,,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,8.0,,,8.0,1144.0,1027.0,443.0,,,,2013
1418,,,,,,,,,,,,,,,,,14.0,14.0,,,,,,,,,335.0,,,,,,,,,,,,,,,,,,,77.4,59.4,,,,,,,,,,18.0,,57.0,42.9,4.0,42.0,354.0,19.7,8.4,,,,,,,,,,,,,,,,,,,,1065.0,1075.0,366.0,,,,2013
6124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
103,,,,,,,,,,,,,2.0,2.0,,,16.0,16.0,16.0,,,,,,,,928.0,,,,,,,,,,,,,,,,,,,338.3,263.3,,,,,,,,,,75.0,,34.0,78.9,3.0,95.0,592.0,7.9,6.2,1.0,288.0,55.0,9.0,1341.0,4.7,,,,1.0,,,,,,,,,,1042.0,1057.0,393.0,,,,2013
4585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1212,,,,,,,,,,,,,,,,,16.0,16.0,16.0,,,,,,,,1041.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,,,,,,1162.0,1041.0,347.0,,,,2013
2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
204,,,,,,,,,,,,,,,,,16.0,16.0,3.0,,,,,,,,479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,1008.0,1121.0,379.0,,,,2013
129,,,,,99.0,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,7.0,2.0,1.0,5.0,146.0,120.0,40.0,,,,2013
4840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
898,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,1059.0,962.0,357.0,,,,2013
3555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
162,,,,,,,,,,,,,1.0,,,-7.0,16.0,16.0,16.0,,,,,,,,1084.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1082.0,1084.0,342.0,,,,2013
4138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1451,,,,,,,,,,,,,,,,,5.0,4.0,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,3.8,3.8,,,,,,,,,,,,,,,1.0,,,,,7.0,11.0,,38.0,5.4,,,,,,,37.0,,,,,,,1108.0,1207.0,433.0,,,,2013
1438,,,,,71.0,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,6.0,2.0,,4.0,986.0,1000.0,368.0,,,,2013
601,,,,,,,,,,,,,,,,,16.0,16.0,10.0,,,,,,,,693.0,,,,,,,,,,,,,,,,,,,75.2,43.2,,,,,,,,,,32.0,,22.0,60.4,2.0,53.0,312.0,9.8,5.9,,,,,,,,,,,,,85.0,,1.0,1.0,,,,1050.0,1122.0,411.0,,,,2013
3867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
933,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,1.0,1.0,,,,67.0,73.0,32.0,,,,2013
606,,,,,,,,,,,,,,,,,16.0,16.0,1.0,,,1.0,9.0,,9.0,9.0,187.0,,,,,,,,,,,,,,,,,,,8.3,3.3,,,,,,,,,,5.0,,15.0,45.5,,11.0,33.0,6.6,3.0,,,,,,,,,,,,,141.0,,2.0,2.0,,,,1162.0,1041.0,347.0,,,,2013
1586,,,,3.0,276.0,,1.0,,,,,,,,,,16.0,16.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,23.4,23.4,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,4.0,1.0,,,,176.0,,3.0,15.0,2.0,1.0,9.0,1060.0,991.0,360.0,,,,2013
1158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031.0,1135.0,390.0,,,,2013
2168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
729,,,,1.0,212.0,,,,,,,,,,,,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,64.0,,,11.0,4.0,1.0,7.0,1065.0,1004.0,313.0,,,,2013
4675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1500,,,,,,,,,,,,,,,,,9.0,9.0,4.0,,,,,,,,379.0,,,,,,,,,,,,,,,,,,,114.7,69.7,,,,,,,,,,45.0,,38.0,76.3,3.0,59.0,499.0,11.1,8.5,,1.0,18.0,,18.0,18.0,,,,,,,31.0,,,,,,,900.0,1003.0,334.0,,,,2013
2671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1075,,,,,23.0,,,,,,,,,,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,2.0,1.0,,1.0,521.0,468.0,179.0,,,,2013
1631,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,1.0,,,,793.0,729.0,244.0,,,,2013
6650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1358,,,,,,,,1.0,34.0,26.0,54.0,76.5,,,,,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.0,,1.0,2.0,,,,1144.0,1027.0,443.0,,33.0,33.0,2013
273,,,,12.0,687.0,,1.0,,,,,,,,,,16.0,16.0,5.0,4.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,95.5,95.5,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,231.0,,5.0,74.0,17.0,5.0,51.0,1076.0,1136.0,431.0,,,,2013
1465,,,,,17.0,,,,,,,,,,,,8.0,7.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,,7.0,2.0,,5.0,1106.0,1079.0,399.0,,,,2013
